       0.135	           0	     3.55165	  7.0001e-03	  3.0918e-02	  7.6099e-03	  2.0840e-03	  9.9998e-04	  8.9999e-06	  1.5500e-04	  1.7089e-04	  1.1680e-03	  4.5751e-02	  1.0472e-05	  6.8657e-02	  4.3479e-03	  0.0000e+00	
       0.135	       276.4	     3.55165	  7.0001e-03	  3.0918e-02	  7.6099e-03	  2.0840e-03	  9.9998e-04	  8.9999e-06	  1.5500e-04	  1.7089e-04	  1.1680e-03	  4.5751e-02	  1.0472e-05	  6.8657e-02	  4.3479e-03	  0.0000e+00	
       0.135	       552.8	     3.55165	  7.0001e-03	  3.0918e-02	  7.6099e-03	  2.0840e-03	  9.9998e-04	  8.9999e-06	  1.5500e-04	  1.7089e-04	  1.1680e-03	  4.5751e-02	  1.0472e-05	  6.8657e-02	  4.3479e-03	  0.0000e+00	
       0.135	       829.2	     3.55165	  7.0001e-03	  3.0918e-02	  7.6099e-03	  2.0840e-03	  9.9998e-04	  8.9999e-06	  1.5500e-04	  1.7089e-04	  1.1680e-03	  4.5751e-02	  1.0472e-05	  6.8657e-02	  4.3479e-03	  0.0000e+00	
       0.135	      1105.6	     3.55165	  7.0001e-03	  3.0918e-02	  7.6099e-03	  2.0840e-03	  9.9998e-04	  8.9999e-06	  1.5500e-04	  1.7089e-04	  1.1680e-03	  4.5751e-02	  1.0472e-05	  6.8657e-02	  4.3479e-03	  4.7655e-18	
       0.135	        1382	     3.55165	  7.0001e-03	  3.0918e-02	  7.6099e-03	  2.0840e-03	  9.9998e-04	  8.9999e-06	  1.5500e-04	  1.7089e-04	  1.1680e-03	  4.5751e-02	  1.0472e-05	  6.8657e-02	  4.3479e-03	  9.6482e-16	
       0.135	      1658.4	     3.55165	  7.0001e-03	  3.0918e-02	  7.6099e-03	  2.0840e-03	  9.9998e-04	  8.9998e-06	  1.5500e-04	  1.7089e-04	  1.1680e-03	  4.5751e-02	  1.0473e-05	  6.8657e-02	  4.3479e-03	  1.2967e-14	
       0.135	      1934.8	     3.55164	  7.0000e-03	  3.0917e-02	  7.6098e-03	  2.0840e-03	  9.9998e-04	  8.9996e-06	  1.5500e-04	  1.7089e-04	  1.1680e-03	  4.5751e-02	  1.0473e-05	  6.8657e-02	  4.3479e-03	  6.8319e-14	
       0.135	      2211.2	     3.55163	  6.9999e-03	  3.0916e-02	  7.6098e-03	  2.0840e-03	  9.9998e-04	  8.9991e-06	  1.5499e-04	  1.7090e-04	  1.1680e-03	  4.5751e-02	  1.0473e-05	  6.8658e-02	  4.3479e-03	  2.2200e-13	
       0.135	      2487.6	     3.55161	  6.9997e-03	  3.0915e-02	  7.6097e-03	  2.0839e-03	  9.9996e-04	  8.9978e-06	  1.5498e-04	  1.7090e-04	  1.1680e-03	  4.5751e-02	  1.0475e-05	  6.8659e-02	  4.3479e-03	  5.3789e-13	
       0.135	        2764	      3.5516	  6.9993e-03	  3.0913e-02	  7.6095e-03	  2.0838e-03	  9.9992e-04	  8.9955e-06	  1.5495e-04	  1.7091e-04	  1.1680e-03	  4.5751e-02	  1.0478e-05	  6.8661e-02	  4.3479e-03	  1.0726e-12	
       0.135	      3040.4	      3.5516	  6.9987e-03	  3.0912e-02	  7.6091e-03	  2.0837e-03	  9.9984e-04	  8.9919e-06	  1.5491e-04	  1.7090e-04	  1.1680e-03	  4.5751e-02	  1.0482e-05	  6.8664e-02	  4.3478e-03	  1.8648e-12	
       0.135	      3316.8	     3.55163	  6.9979e-03	  3.0910e-02	  7.6084e-03	  2.0834e-03	  9.9969e-04	  8.9867e-06	  1.5484e-04	  1.7087e-04	  1.1680e-03	  4.5751e-02	  1.0491e-05	  6.8670e-02	  4.3476e-03	  2.9325e-12	
       0.135	      3593.2	     3.55169	  6.9966e-03	  3.0908e-02	  7.6072e-03	  2.0829e-03	  9.9944e-04	  8.9801e-06	  1.5474e-04	  1.7082e-04	  1.1680e-03	  4.5751e-02	  1.0503e-05	  6.8678e-02	  4.3472e-03	  4.2747e-12	
       0.135	      3869.6	      3.5518	  6.9948e-03	  3.0907e-02	  7.6054e-03	  2.0823e-03	  9.9908e-04	  8.9721e-06	  1.5462e-04	  1.7073e-04	  1.1680e-03	  4.5751e-02	  1.0521e-05	  6.8691e-02	  4.3467e-03	  5.8764e-12	
